id_municipio,regiao,total_estabelecimentos,estabelecimentos_com_orientacao,prop_orientacao,alta_assistencia,produtividade_agropecuaria,valor_producao_agropecuaria,area_estabelecimentos_ha,area_media_estab,temperatura_media,temperatura_maxima,dias_quentes,precipitacao_anual,precipitacao_extrema,dias_secos,carbono_solo,teor_argila,teor_areia,pib_total,pib_agropecuaria,pib_industria,pib_servicos,populacao_total,area_municipio,pib_percapita,densidade_demografica,valor_pronaf,contratos_pronaf
4207759,Sul,665,500,0.7518796992481203,1,4.352802359882006,66402.0,15255.0,22.93984962406015,20.710254669189453,27.694425582885746,17.93758201599121,1787.40771484375,132.98501586914065,15.974854469299316,56.77309036254883,43.227806091308594,18.278457641601562,95684.0,39257.0,4343.0,27514.0,4067,165.43599144048298,23.526924022621092,24.583526018660447,10828605.87,409
4207809,Sul,598,454,0.7591973244147158,1,2.775487006624074,70811.0,25513.0,42.663879598662206,18.80832290649414,25.181974411010746,23.75169563293457,1874.4278564453125,151.5199737548828,25.34334945678711,75.90605926513672,55.820343017578125,9.812823295593262,210934.0,46774.0,17885.0,82766.0,10285,326.4216742531329,20.50889645114244,31.50832438909741,8198474.06,334
4207858,Sul,313,131,0.4185303514376997,1,2.5196021064950265,17224.0,6836.0,21.840255591054312,20.039352416992188,26.41719436645508,21.29888343811035,1847.1856689453125,144.8385009765625,17.38224220275879,58.47057723999024,43.26570892333984,16.763521194458008,34946.0,8286.0,2455.0,9779.0,1984,78.05121307031614,17.61391129032258,25.419207747772216,3910670.1,172
4207908,Sul,1445,1085,0.7508650519031141,1,3.3084289985990005,158219.0,47823.0,33.095501730103805,17.835702896118164,24.421096801757812,26.774099349975582,1326.9530029296875,84.18157196044922,26.991159439086918,71.33139038085938,57.20005035400391,9.638946533203123,299113.0,128576.0,14102.0,90745.0,11133,590.7856829345086,26.86724153417767,18.844397082713574,20123832.49,699
4208005,Sul,617,461,0.747163695299838,1,5.3142266491261045,56554.0,10642.0,17.24797406807131,19.60025787353516,26.36224174499512,20.67882537841797,1903.822998046875,194.69808959960935,22.248220443725582,49.5262451171875,30.71875762939453,18.569366455078125,240150.0,42358.0,57601.0,78729.0,6275,166.54328788918846,38.27091633466136,37.67789191345343,11595786.45,420
4208104,Sul,2615,1759,0.6726577437858509,1,4.101887596807427,346388.0,84446.0,32.292925430210325,18.38111114501953,25.292016983032227,27.52230834960937,1428.3953857421875,106.06260681152344,27.963775634765625,73.42330169677734,46.241973876953125,16.621477127075195,704122.0,214299.0,145416.0,193897.0,21506,1299.9047622409223,32.74072351901795,16.54428895461967,21925260.79,812
4208203,Sul,318,102,0.32075471698113206,1,3.736278320219926,39414.0,10549.0,33.172955974842765,20.922576904296875,27.30928421020508,33.09193801879883,1762.9234619140625,127.0560531616211,20.99858856201172,49.262115478515625,30.041767120361328,38.3901252746582,21932201.0,56637.0,2479900.0,10265905.0,212615,289.71456478320914,103.15453284105072,733.8774982165564,849108.11,22
4208302,Sul,69,24,0.34782608695652173,1,1.5356511490866234,2606.0,1697.0,24.594202898550726,21.188766479492188,27.456218719482425,34.30330276489258,1668.64501953125,124.09500122070312,19.218048095703125,53.39142990112305,32.56694412231445,41.13457107543945,1698461.0,6463.0,342383.0,885248.0,61187,58.30934878005782,27.75852713811757,1049.3514553008754,159835.71,7
4208401,Sul,1148,786,0.6846689895470384,1,7.83371190611395,165542.0,21132.0,18.407665505226483,21.08167266845703,28.463890075683597,16.09349250793457,1909.4940185546875,158.19537353515625,17.76081085205078,51.94475173950195,34.180362701416016,23.501056671142575,753937.0,123036.0,220346.0,255149.0,16683,282.26120091192905,45.191931906731405,59.1048289531136,25775575.55,821
4208450,Sul,91,38,0.4175824175824176,1,0.4667488950560181,4541.0,9729.0,106.91208791208791,21.314210891723636,28.03680229187012,29.691619873046875,1952.388916015625,133.89134216308594,15.87123203277588,100.57759857177734,21.454587936401367,56.83235931396485,714775.0,12780.0,42703.0,462514.0,19355,245.86725749303528,36.92973391888401,78.72134011397704,373501.7,17
